Record Length,10000,Source,CH1
,,0.00004496,2.12
,,0.00004504,2.12
,,0.00004512,2.12
,,0.0000452,2.12
,,0.00004528,2.12
,,0.00004536,2.12
,,0.00004544,2.12
,,0.00004552,2.12
,,0.0000456,2.12
,,0.00004568,2.12
,,0.00004576,2.12
,,0.00004584,2.12
,,0.00004592,2.12
,,0.000046,2.08
,,0.00004608,2.12
,,0.00004616,2.12
,,0.00004624,2.08
,,0.00004632,2.08
,,0.0000464,2.08
,,0.00004648,2.08
,,0.00004656,2.08
,,0.00004664,2.08
,,0.00004672,2.08
,,0.0000468,2.08
,,0.00004688,2.08
,,0.00004696,2.08
,,0.00004704,2.08
,,0.00004712,2.08
,,0.0000472,2.08
,,0.00004728,2.04
,,0.00004736,2.04
,,0.00004744,2.04
,,0.00004752,2.08
,,0.0000476,2.08
,,0.00004768,2.08
,,0.00004776,2.08
,,0.00004784,2.04
,,0.00004792,2.04
,,0.000048,2.04
,,0.00004808,2.04
,,0.00004816,2
,,0.00004824,2.04
,,0.00004832,2.04
,,0.0000484,2
,,0.00004848,2
,,0.00004856,2
,,0.00004864,2
,,0.00004872,2
,,0.0000488,2
,,0.00004888,2
,,0.00004896,2
,,0.00004904,2
,,0.00004912,2
,,0.0000492,1.96
,,0.00004928,2
,,0.00004936,2
,,0.00004944,2
,,0.00004952,2
,,0.0000496,1.96
,,0.00004968,1.96
,,0.00004976,1.96
,,0.00004984,1.96
,,0.00004992,1.96
,,0.00005,1.96
,,0.00005008,1.96
,,0.00005016,1.92
,,0.00005024,1.96
,,0.00005032,1.96
,,0.0000504,1.96
,,0.00005048,1.96
,,0.00005056,1.96
,,0.00005064,1.92
,,0.00005072,1.92
,,0.0000508,1.92
,,0.00005088,1.92
,,0.00005096,1.92
,,0.00005104,1.96
,,0.00005112,1.96
,,0.0000512,1.92
,,0.00005128,1.92
,,0.00005136,1.92
,,0.00005144,1.92
,,0.00005152,1.92
,,0.0000516,1.88
,,0.00005168,1.88
,,0.00005176,1.88
,,0.00005184,1.88
,,0.00005192,1.88
,,0.000052,1.92
,,0.00005208,1.92
,,0.00005216,1.88
,,0.00005224,1.88
,,0.00005232,1.88
,,0.0000524,1.84
,,0.00005248,1.88
,,0.00005256,1.88
,,0.00005264,1.84
,,0.00005272,1.84
,,0.0000528,1.84
,,0.00005288,1.84
,,0.00005296,1.84
,,0.00005304,1.84
,,0.00005312,1.84
,,0.0000532,1.84
,,0.00005328,1.84
,,0.00005336,1.84
,,0.00005344,1.84
,,0.00005352,1.8
,,0.0000536,1.84
,,0.00005368,1.84
,,0.00005376,1.8
,,0.00005384,1.84
,,0.00005392,1.84
,,0.000054,1.8
,,0.00005408,1.8
,,0.00005416,1.8
,,0.00005424,1.8
,,0.00005432,1.8
,,0.0000544,1.8
,,0.00005448,1.84
,,0.00005456,1.84
,,0.00005464,1.8
,,0.00005472,1.76
,,0.0000548,1.76
,,0.00005488,1.8
,,0.00005496,1.8
,,0.00005504,1.76
,,0.00005512,1.76
,,0.0000552,1.76
,,0.00005528,1.76
,,0.00005536,1.76
,,0.00005544,1.76
,,0.00005552,1.76
,,0.0000556,1.76
,,0.00005568,1.76
,,0.00005576,1.72
,,0.00005584,1.72
,,0.00005592,1.76
,,0.000056,1.72
,,0.00005608,1.72
,,0.00005616,1.72
,,0.00005624,1.72
,,0.00005632,1.72
,,0.0000564,1.68
,,0.00005648,1.72
,,0.00005656,1.72
,,0.00005664,1.68
,,0.00005672,1.68
,,0.0000568,1.68
,,0.00005688,1.68
,,0.00005696,1.68
,,0.00005704,1.68
,,0.00005712,1.72
,,0.0000572,1.68
,,0.00005728,1.68
,,0.00005736,1.68
,,0.00005744,1.68
,,0.00005752,1.68
,,0.0000576,1.64
,,0.00005768,1.68
,,0.00005776,1.68
,,0.00005784,1.68
,,0.00005792,1.64
,,0.000058,1.68
,,0.00005808,1.68
,,0.00005816,1.68
,,0.00005824,1.64
,,0.00005832,1.64
,,0.0000584,1.64
,,0.00005848,1.6
,,0.00005856,1.64
,,0.00005864,1.64
,,0.00005872,1.6
,,0.0000588,1.6
,,0.00005888,1.6
,,0.00005896,1.6
,,0.00005904,1.6
,,0.00005912,1.6
,,0.0000592,1.6
,,0.00005928,1.6
,,0.00005936,1.6
,,0.00005944,1.6
,,0.00005952,1.6
,,0.0000596,1.6
,,0.00005968,1.56
,,0.00005976,1.56
,,0.00005984,1.56
,,0.00005992,1.6
,,0.00006,1.6
,,0.00006008,1.6
,,0.00006016,1.56
,,0.00006024,1.52
,,0.00006032,1.52
,,0.0000604,1.52
,,0.00006048,1.52
,,0.00006056,1.52
,,0.00006064,1.56
,,0.00006072,1.56
,,0.0000608,1.52
,,0.00006088,1.52
,,0.00006096,1.52
,,0.00006104,1.52
,,0.00006112,1.48
,,0.0000612,1.48
,,0.00006128,1.52
,,0.00006136,1.52
,,0.00006144,1.48
,,0.00006152,1.48
,,0.0000616,1.48
,,0.00006168,1.48
,,0.00006176,1.48
,,0.00006184,1.48
,,0.00006192,1.48
,,0.000062,1.48
,,0.00006208,1.44
,,0.00006216,1.48
,,0.00006224,1.48
,,0.00006232,1.48
,,0.0000624,1.44
,,0.00006248,1.48
,,0.00006256,1.48
,,0.00006264,1.44
,,0.00006272,1.44
,,0.0000628,1.44
,,0.00006288,1.44
,,0.00006296,1.44
,,0.00006304,1.44
,,0.00006312,1.44
,,0.0000632,1.44
,,0.00006328,1.44
,,0.00006336,1.4
,,0.00006344,1.44
,,0.00006352,1.44
,,0.0000636,1.44
,,0.00006368,1.44
,,0.00006376,1.4
,,0.00006384,1.4
,,0.00006392,1.4
,,0.000064,1.4
,,0.00006408,1.44
,,0.00006416,1.44
,,0.00006424,1.44
,,0.00006432,1.4
,,0.0000644,1.36
,,0.00006448,1.36
,,0.00006456,1.36
,,0.00006464,1.36
,,0.00006472,1.36
,,0.0000648,1.36
,,0.00006488,1.36
,,0.00006496,1.36
,,0.00006504,1.36
,,0.00006512,1.36
,,0.0000652,1.36
,,0.00006528,1.36
,,0.00006536,1.32
,,0.00006544,1.36
,,0.00006552,1.32
,,0.0000656,1.32
,,0.00006568,1.36
,,0.00006576,1.36
,,0.00006584,1.32
,,0.00006592,1.32
,,0.000066,1.32
,,0.00006608,1.32
,,0.00006616,1.28
,,0.00006624,1.28
,,0.00006632,1.28
,,0.0000664,1.28
,,0.00006648,1.28
,,0.00006656,1.28
,,0.00006664,1.28
,,0.00006672,1.28
,,0.0000668,1.28
,,0.00006688,1.28
,,0.00006696,1.28
,,0.00006704,1.28
,,0.00006712,1.24
,,0.0000672,1.24
,,0.00006728,1.28
,,0.00006736,1.28
,,0.00006744,1.28
,,0.00006752,1.28
,,0.0000676,1.24
,,0.00006768,1.2
,,0.00006776,1.2
,,0.00006784,1.24
,,0.00006792,1.24
,,0.000068,1.24
,,0.00006808,1.24
,,0.00006816,1.24
,,0.00006824,1.2
,,0.00006832,1.2
,,0.0000684,1.2
,,0.00006848,1.2
,,0.00006856,1.2
,,0.00006864,1.2
,,0.00006872,1.2
,,0.0000688,1.2
,,0.00006888,1.2
,,0.00006896,1.2
,,0.00006904,1.2
,,0.00006912,1.2
,,0.0000692,1.2
,,0.00006928,1.16
,,0.00006936,1.16
,,0.00006944,1.16
,,0.00006952,1.16
,,0.0000696,1.16
,,0.00006968,1.16
,,0.00006976,1.16
,,0.00006984,1.12
,,0.00006992,1.12
,,0.00007,1.12
,,0.00007008,1.12
,,0.00007016,1.12
,,0.00007024,1.12
,,0.00007032,1.12
,,0.0000704,1.12
,,0.00007048,1.12
,,0.00007056,1.12
,,0.00007064,1.12
,,0.00007072,1.08
,,0.0000708,1.12
,,0.00007088,1.12
,,0.00007096,1.12
,,0.00007104,1.08
,,0.00007112,1.08
,,0.0000712,1.12
,,0.00007128,1.12
,,0.00007136,1.08
,,0.00007144,1.04
,,0.00007152,1.08
,,0.0000716,1.08
,,0.00007168,1.08
,,0.00007176,1.04
,,0.00007184,1.04
,,0.00007192,1.04
,,0.000072,1.04
,,0.00007208,1.04
,,0.00007216,1.04
,,0.00007224,1.04
,,0.00007232,1.04
,,0.0000724,1.04
,,0.00007248,1.04
,,0.00007256,1.04
,,0.00007264,1
,,0.00007272,1.04
,,0.0000728,1.04
,,0.00007288,1
,,0.00007296,1
,,0.00007304,1
,,0.00007312,1
,,0.0000732,1
,,0.00007328,1
,,0.00007336,1
,,0.00007344,0.96
,,0.00007352,0.96
,,0.0000736,0.96
,,0.00007368,1
,,0.00007376,1
,,0.00007384,0.96
,,0.00007392,0.96
,,0.000074,0.96
,,0.00007408,0.96
,,0.00007416,0.96
,,0.00007424,0.96
,,0.00007432,0.96
,,0.0000744,0.96
,,0.00007448,0.96
,,0.00007456,0.96
,,0.00007464,0.96
,,0.00007472,0.96
,,0.0000748,0.92
,,0.00007488,0.88
,,0.00007496,0.88
,,0.00007504,0.92
,,0.00007512,0.92
,,0.0000752,0.92
,,0.00007528,0.92
,,0.00007536,0.88
,,0.00007544,0.92
,,0.00007552,0.92
,,0.0000756,0.88
,,0.00007568,0.88
,,0.00007576,0.88
,,0.00007584,0.88
,,0.00007592,0.88
,,0.000076,0.88
,,0.00007608,0.88
,,0.00007616,0.88
,,0.00007624,0.84
,,0.00007632,0.84
,,0.0000764,0.88
,,0.00007648,0.88
,,0.00007656,0.84
,,0.00007664,0.84
,,0.00007672,0.84
,,0.0000768,0.84
,,0.00007688,0.84
,,0.00007696,0.88
,,0.00007704,0.84
,,0.00007712,0.84
,,0.0000772,0.8
,,0.00007728,0.8
,,0.00007736,0.84
,,0.00007744,0.84
,,0.00007752,0.8
,,0.0000776,0.8
,,0.00007768,0.8
,,0.00007776,0.8
,,0.00007784,0.8
,,0.00007792,0.8
,,0.000078,0.8
,,0.00007808,0.8
,,0.00007816,0.8
,,0.00007824,0.8
,,0.00007832,0.8
,,0.0000784,0.8
,,0.00007848,0.76
,,0.00007856,0.76
,,0.00007864,0.76
,,0.00007872,0.72
,,0.0000788,0.76
,,0.00007888,0.8
,,0.00007896,0.76
,,0.00007904,0.72
,,0.00007912,0.72
,,0.0000792,0.72
,,0.00007928,0.72
,,0.00007936,0.72
,,0.00007944,0.72
,,0.00007952,0.72
,,0.0000796,0.72
,,0.00007968,0.72
,,0.00007976,0.72
,,0.00007984,0.72
,,0.00007992,0.68
,,0.00008,0.68
,,0.00008008,0.68
,,0.00008016,0.68
,,0.00008024,0.68
,,0.00008032,0.68
,,0.0000804,0.68
,,0.00008048,0.68
,,0.00008056,0.64
,,0.00008064,0.64
,,0.00008072,0.64
,,0.0000808,0.64
,,0.00008088,0.64
,,0.00008096,0.64
,,0.00008104,0.64
,,0.00008112,0.64
,,0.0000812,0.64
,,0.00008128,0.64
,,0.00008136,0.64
,,0.00008144,0.64
,,0.00008152,0.64
,,0.0000816,0.64
,,0.00008168,0.64
,,0.00008176,0.64
,,0.00008184,0.64
,,0.00008192,0.6
,,0.000082,0.6
,,0.00008208,0.6
,,0.00008216,0.6
,,0.00008224,0.64
,,0.00008232,0.64
,,0.0000824,0.6
,,0.00008248,0.56
,,0.00008256,0.56
,,0.00008264,0.56
,,0.00008272,0.56
,,0.0000828,0.56
,,0.00008288,0.56
,,0.00008296,0.56
,,0.00008304,0.56
,,0.00008312,0.52
,,0.0000832,0.52
,,0.00008328,0.56
,,0.00008336,0.56
,,0.00008344,0.56
,,0.00008352,0.56
,,0.0000836,0.56
,,0.00008368,0.52
,,0.00008376,0.52
,,0.00008384,0.52
,,0.00008392,0.52
,,0.000084,0.52
,,0.00008408,0.48
,,0.00008416,0.52
,,0.00008424,0.52
,,0.00008432,0.52
,,0.0000844,0.52
,,0.00008448,0.52
,,0.00008456,0.48
,,0.00008464,0.48
,,0.00008472,0.48
,,0.0000848,0.48
,,0.00008488,0.48
,,0.00008496,0.48
,,0.00008504,0.48
,,0.00008512,0.48
,,0.0000852,0.44
,,0.00008528,0.48
,,0.00008536,0.48
,,0.00008544,0.48
,,0.00008552,0.48
,,0.0000856,0.48
,,0.00008568,0.48
,,0.00008576,0.44
,,0.00008584,0.4
,,0.00008592,0.4
,,0.000086,0.4
,,0.00008608,0.4
,,0.00008616,0.4
,,0.00008624,0.4
,,0.00008632,0.4
,,0.0000864,0.4
,,0.00008648,0.4
,,0.00008656,0.4
,,0.00008664,0.4
,,0.00008672,0.4
,,0.0000868,0.4
,,0.00008688,0.4
,,0.00008696,0.4
,,0.00008704,0.36
,,0.00008712,0.4
,,0.0000872,0.4
,,0.00008728,0.36
,,0.00008736,0.36
,,0.00008744,0.36
,,0.00008752,0.36
,,0.0000876,0.4
,,0.00008768,0.36
,,0.00008776,0.32
,,0.00008784,0.36
,,0.00008792,0.36
,,0.000088,0.32
,,0.00008808,0.32
,,0.00008816,0.32
,,0.00008824,0.32
,,0.00008832,0.32
,,0.0000884,0.32
,,0.00008848,0.32
,,0.00008856,0.32
,,0.00008864,0.32
,,0.00008872,0.32
,,0.0000888,0.32
,,0.00008888,0.28
,,0.00008896,0.28
,,0.00008904,0.32
,,0.00008912,0.28
,,0.0000892,0.28
,,0.00008928,0.28
,,0.00008936,0.28
,,0.00008944,0.28
,,0.00008952,0.24
,,0.0000896,0.24
,,0.00008968,0.24
,,0.00008976,0.24
,,0.00008984,0.28
,,0.00008992,0.24
,,0.00009,0.24
,,0.00009008,0.24
,,0.00009016,0.24
,,0.00009024,0.24
,,0.00009032,0.24
,,0.0000904,0.2
,,0.00009048,0.2
,,0.00009056,0.2
,,0.00009064,0.24
,,0.00009072,0.24
,,0.0000908,0.2
,,0.00009088,0.2
,,0.00009096,0.2
,,0.00009104,0.2
,,0.00009112,0.2
,,0.0000912,0.2
,,0.00009128,0.2
,,0.00009136,0.2
,,0.00009144,0.2
,,0.00009152,0.16
,,0.0000916,0.2
,,0.00009168,0.2
,,0.00009176,0.16
,,0.00009184,0.16
,,0.00009192,0.16
,,0.000092,0.2
,,0.00009208,0.2
,,0.00009216,0.16
,,0.00009224,0.16
,,0.00009232,0.16
,,0.0000924,0.16
,,0.00009248,0.12
,,0.00009256,0.12
,,0.00009264,0.12
,,0.00009272,0.12
,,0.0000928,0.12
,,0.00009288,0.12
,,0.00009296,0.12
,,0.00009304,0.12
,,0.00009312,0.08
,,0.0000932,0.08
,,0.00009328,0.12
,,0.00009336,0.12
,,0.00009344,0.08
,,0.00009352,0.08
,,0.0000936,0.08
,,0.00009368,0.08
,,0.00009376,0.08
,,0.00009384,0.08
,,0.00009392,0.08
,,0.000094,0.08
,,0.00009408,0.08
,,0.00009416,0.08
,,0.00009424,0.08
,,0.00009432,0.08
,,0.0000944,0.08
,,0.00009448,0.04
,,0.00009456,0.04
,,0.00009464,0.04
,,0.00009472,0.08
,,0.0000948,0.08
,,0.00009488,0.04
,,0.00009496,0.04
,,0.00009504,0.04
,,0.00009512,0.04
,,0.0000952,0.04
,,0.00009528,0
,,0.00009536,0.04
,,0.00009544,0.04
,,0.00009552,0
,,0.0000956,0
,,0.00009568,0
,,0.00009576,0
,,0.00009584,0
,,0.00009592,0
,,0.000096,0
,,0.00009608,-0.04
,,0.00009616,0
,,0.00009624,0
,,0.00009632,0
,,0.0000964,0
,,0.00009648,0
,,0.00009656,-0.04
,,0.00009664,-0.08
,,0.00009672,-0.08
,,0.0000968,-0.08
,,0.00009688,-0.08
,,0.00009696,-0.08
,,0.00009704,-0.08
,,0.00009712,-0.08
,,0.0000972,-0.08
,,0.00009728,-0.08
,,0.00009736,-0.08
,,0.00009744,-0.08
,,0.00009752,-0.08
,,0.0000976,-0.08
,,0.00009768,-0.08
,,0.00009776,-0.12
,,0.00009784,-0.12
,,0.00009792,-0.12
,,0.000098,-0.12
,,0.00009808,-0.12
,,0.00009816,-0.08
,,0.00009824,-0.08
,,0.00009832,-0.12
,,0.0000984,-0.12
,,0.00009848,-0.08
,,0.00009856,-0.12
,,0.00009864,-0.16
,,0.00009872,-0.12
,,0.0000988,-0.12
,,0.00009888,-0.16
,,0.00009896,-0.16
,,0.00009904,-0.16
,,0.00009912,-0.16
,,0.0000992,-0.16
,,0.00009928,-0.16
,,0.00009936,-0.16
,,0.00009944,-0.16
,,0.00009952,-0.16
,,0.0000996,-0.16
,,0.00009968,-0.16
,,0.00009976,-0.16
,,0.00009984,-0.16
,,0.00009992,-0.16
,,0.0001,-0.16
,,0.00010008,-0.16
,,0.00010016,-0.16
,,0.00010024,-0.2
,,0.00010032,-0.2
,,0.0001004,-0.2
,,0.00010048,-0.2
,,0.00010056,-0.24
,,0.00010064,-0.24
,,0.00010072,-0.2
,,0.0001008,-0.2
,,0.00010088,-0.24
,,0.00010096,-0.24
,,0.00010104,-0.24
,,0.00010112,-0.24
,,0.0001012,-0.24
,,0.00010128,-0.24
,,0.00010136,-0.28
,,0.00010144,-0.24
,,0.00010152,-0.24
,,0.0001016,-0.24
,,0.00010168,-0.28
,,0.00010176,-0.28
,,0.00010184,-0.28
,,0.00010192,-0.24
,,0.000102,-0.24
,,0.00010208,-0.28
,,0.00010216,-0.28
,,0.00010224,-0.28
,,0.00010232,-0.24
,,0.0001024,-0.24
,,0.00010248,-0.28
,,0.00010256,-0.32
,,0.00010264,-0.28
,,0.00010272,-0.28
,,0.0001028,-0.32
,,0.00010288,-0.32
,,0.00010296,-0.32
,,0.00010304,-0.32
,,0.00010312,-0.32
,,0.0001032,-0.32
,,0.00010328,-0.32
,,0.00010336,-0.32
,,0.00010344,-0.32
,,0.00010352,-0.36
,,0.0001036,-0.36
,,0.00010368,-0.32
,,0.00010376,-0.32
,,0.00010384,-0.32
,,0.00010392,-0.32
,,0.000104,-0.32
,,0.00010408,-0.36
,,0.00010416,-0.36
,,0.00010424,-0.36
,,0.00010432,-0.4
,,0.0001044,-0.4
,,0.00010448,-0.4
,,0.00010456,-0.4
,,0.00010464,-0.4
,,0.00010472,-0.4
,,0.0001048,-0.4
,,0.00010488,-0.4
,,0.00010496,-0.4
,,0.00010504,-0.44
,,0.00010512,-0.44
,,0.0001052,-0.44
,,0.00010528,-0.4
,,0.00010536,-0.4
,,0.00010544,-0.44
,,0.00010552,-0.44
,,0.0001056,-0.44
,,0.00010568,-0.44
,,0.00010576,-0.44
,,0.00010584,-0.44
,,0.00010592,-0.44
,,0.000106,-0.44
,,0.00010608,-0.44
,,0.00010616,-0.44
,,0.00010624,-0.48
,,0.00010632,-0.48
,,0.0001064,-0.48
,,0.00010648,-0.44
,,0.00010656,-0.44
,,0.00010664,-0.48
,,0.00010672,-0.48
,,0.0001068,-0.48
,,0.00010688,-0.48
,,0.00010696,-0.48
,,0.00010704,-0.48
,,0.00010712,-0.48
,,0.0001072,-0.48
,,0.00010728,-0.48
,,0.00010736,-0.48
,,0.00010744,-0.52
,,0.00010752,-0.48
,,0.0001076,-0.48
,,0.00010768,-0.52
,,0.00010776,-0.56
,,0.00010784,-0.52
,,0.00010792,-0.52
,,0.000108,-0.52
,,0.00010808,-0.52
,,0.00010816,-0.56
,,0.00010824,-0.56
,,0.00010832,-0.56
,,0.0001084,-0.56
,,0.00010848,-0.56
,,0.00010856,-0.56
,,0.00010864,-0.56
,,0.00010872,-0.56
,,0.0001088,-0.56
,,0.00010888,-0.56
,,0.00010896,-0.56
,,0.00010904,-0.56
,,0.00010912,-0.6
,,0.0001092,-0.6
,,0.00010928,-0.6
,,0.00010936,-0.56
,,0.00010944,-0.56
,,0.00010952,-0.56
,,0.0001096,-0.6
,,0.00010968,-0.6
,,0.00010976,-0.6
,,0.00010984,-0.6
,,0.00010992,-0.6
,,0.00011,-0.6
,,0.00011008,-0.6
,,0.00011016,-0.6
,,0.00011024,-0.64
,,0.00011032,-0.6
,,0.0001104,-0.6
,,0.00011048,-0.64
,,0.00011056,-0.64
,,0.00011064,-0.64
,,0.00011072,-0.64
,,0.0001108,-0.64
,,0.00011088,-0.64
,,0.00011096,-0.64
,,0.00011104,-0.64
,,0.00011112,-0.64
,,0.0001112,-0.64
,,0.00011128,-0.64
,,0.00011136,-0.64
,,0.00011144,-0.64
,,0.00011152,-0.64
,,0.0001116,-0.64
,,0.00011168,-0.64
,,0.00011176,-0.64
,,0.00011184,-0.64
,,0.00011192,-0.64
,,0.000112,-0.64
,,0.00011208,-0.64
,,0.00011216,-0.64
,,0.00011224,-0.64
,,0.00011232,-0.68
,,0.0001124,-0.72
,,0.00011248,-0.72
,,0.00011256,-0.72
,,0.00011264,-0.72
,,0.00011272,-0.72
,,0.0001128,-0.72
,,0.00011288,-0.72
,,0.00011296,-0.72
,,0.00011304,-0.72
,,0.00011312,-0.72
,,0.0001132,-0.72
,,0.00011328,-0.72
,,0.00011336,-0.72
,,0.00011344,-0.72
,,0.00011352,-0.72
,,0.0001136,-0.72
,,0.00011368,-0.76
,,0.00011376,-0.72
,,0.00011384,-0.72
,,0.00011392,-0.76
,,0.000114,-0.72
,,0.00011408,-0.72
,,0.00011416,-0.76
,,0.00011424,-0.76
,,0.00011432,-0.76
,,0.0001144,-0.76
,,0.00011448,-0.76
,,0.00011456,-0.76
,,0.00011464,-0.76
,,0.00011472,-0.76
,,0.0001148,-0.76
,,0.00011488,-0.76
,,0.00011496,-0.76
,,0.00011504,-0.8
,,0.00011512,-0.76
,,0.0001152,-0.76
,,0.00011528,-0.8
,,0.00011536,-0.8
,,0.00011544,-0.8
,,0.00011552,-0.8
,,0.0001156,-0.8
,,0.00011568,-0.8
,,0.00011576,-0.76
,,0.00011584,-0.76
,,0.00011592,-0.8
,,0.000116,-0.8
,,0.00011608,-0.8
,,0.00011616,-0.8
,,0.00011624,-0.8
,,0.00011632,-0.8
,,0.0001164,-0.8
,,0.00011648,-0.84
,,0.00011656,-0.8
,,0.00011664,-0.8
,,0.00011672,-0.8
,,0.0001168,-0.8
,,0.00011688,-0.84
,,0.00011696,-0.84
,,0.00011704,-0.84
,,0.00011712,-0.84
,,0.0001172,-0.84
,,0.00011728,-0.84
,,0.00011736,-0.84
,,0.00011744,-0.84
,,0.00011752,-0.84
,,0.0001176,-0.88
,,0.00011768,-0.88
,,0.00011776,-0.88
,,0.00011784,-0.88
,,0.00011792,-0.84
,,0.000118,-0.88
,,0.00011808,-0.92
,,0.00011816,-0.88
,,0.00011824,-0.88
,,0.00011832,-0.88
,,0.0001184,-0.88
,,0.00011848,-0.88
,,0.00011856,-0.88
,,0.00011864,-0.88
,,0.00011872,-0.92
,,0.0001188,-0.92
,,0.00011888,-0.92
,,0.00011896,-0.92
,,0.00011904,-0.92
,,0.00011912,-0.88
,,0.0001192,-0.88
,,0.00011928,-0.88
,,0.00011936,-0.92
,,0.00011944,-0.92
,,0.00011952,-0.92
,,0.0001196,-0.92
,,0.00011968,-0.92
,,0.00011976,-0.92
,,0.00011984,-0.96
,,0.00011992,-0.96
,,0.00012,-0.96
,,0.00012008,-0.96
,,0.00012016,-0.96
,,0.00012024,-0.96
,,0.00012032,-0.96
,,0.0001204,-0.92
,,0.00012048,-0.92
,,0.00012056,-0.96
,,0.00012064,-0.96
,,0.00012072,-0.96
,,0.0001208,-0.96
,,0.00012088,-0.96
,,0.00012096,-0.96
,,0.00012104,-0.96
,,0.00012112,-0.96
,,0.0001212,-0.96
,,0.00012128,-0.96
,,0.00012136,-0.96
,,0.00012144,-0.96
,,0.00012152,-1
,,0.0001216,-1.04
,,0.00012168,-1
,,0.00012176,-0.96
,,0.00012184,-0.96
,,0.00012192,-0.96
,,0.000122,-1
,,0.00012208,-1.04
,,0.00012216,-1.04
,,0.00012224,-1
,,0.00012232,-1
,,0.0001224,-1.04
,,0.00012248,-1.04
,,0.00012256,-1.04
,,0.00012264,-1.04
,,0.00012272,-1.04
,,0.0001228,-1
,,0.00012288,-1
,,0.00012296,-1.04
,,0.00012304,-1.04
,,0.00012312,-1.04
,,0.0001232,-1.04
,,0.00012328,-1.08
,,0.00012336,-1.08
,,0.00012344,-1.04
,,0.00012352,-1.04
,,0.0001236,-1.04
,,0.00012368,-1.04
,,0.00012376,-1.08
,,0.00012384,-1.08
,,0.00012392,-1.08
,,0.000124,-1.08
,,0.00012408,-1.08
,,0.00012416,-1.08
,,0.00012424,-1.08
,,0.00012432,-1.08
,,0.0001244,-1.08
,,0.00012448,-1.08
,,0.00012456,-1.08
,,0.00012464,-1.08
,,0.00012472,-1.08
,,0.0001248,-1.04
,,0.00012488,-1.04
,,0.00012496,-1.08
,,0.00012504,-1.08
,,0.00012512,-1.08
,,0.0001252,-1.08
,,0.00012528,-1.08
,,0.00012536,-1.08
,,0.00012544,-1.08
,,0.00012552,-1.08
,,0.0001256,-1.08
,,0.00012568,-1.12
,,0.00012576,-1.12
,,0.00012584,-1.12
,,0.00012592,-1.12
,,0.000126,-1.12
,,0.00012608,-1.08
,,0.00012616,-1.08
,,0.00012624,-1.12
,,0.00012632,-1.12
,,0.0001264,-1.12
,,0.00012648,-1.12
,,0.00012656,-1.12
,,0.00012664,-1.12
,,0.00012672,-1.12
,,0.0001268,-1.12
,,0.00012688,-1.12
,,0.00012696,-1.12
,,0.00012704,-1.12
,,0.00012712,-1.12
,,0.0001272,-1.16
,,0.00012728,-1.16
,,0.00012736,-1.12
,,0.00012744,-1.12
,,0.00012752,-1.12
,,0.0001276,-1.12
,,0.00012768,-1.12
,,0.00012776,-1.12
,,0.00012784,-1.12
,,0.00012792,-1.16
,,0.000128,-1.16
,,0.00012808,-1.16
,,0.00012816,-1.2
,,0.00012824,-1.16
,,0.00012832,-1.16
,,0.0001284,-1.2
,,0.00012848,-1.2
,,0.00012856,-1.2
,,0.00012864,-1.16
,,0.00012872,-1.16
,,0.0001288,-1.2
,,0.00012888,-1.16
,,0.00012896,-1.16
,,0.00012904,-1.16
,,0.00012912,-1.2
,,0.0001292,-1.24
,,0.00012928,-1.24
,,0.00012936,-1.2
,,0.00012944,-1.2
,,0.00012952,-1.24
,,0.0001296,-1.2
,,0.00012968,-1.2
,,0.00012976,-1.2
,,0.00012984,-1.2
,,0.00012992,-1.24
,,0.00013,-1.2
,,0.00013008,-1.2
,,0.00013016,-1.2
,,0.00013024,-1.2
,,0.00013032,-1.2
,,0.0001304,-1.2
,,0.00013048,-1.16
,,0.00013056,-1.16
,,0.00013064,-1.2
,,0.00013072,-1.2
,,0.0001308,-1.2
,,0.00013088,-1.2
,,0.00013096,-1.24
,,0.00013104,-1.24
,,0.00013112,-1.2
,,0.0001312,-1.2
,,0.00013128,-1.2
,,0.00013136,-1.24
,,0.00013144,-1.24
,,0.00013152,-1.2
,,0.0001316,-1.2
,,0.00013168,-1.2
,,0.00013176,-1.24
,,0.00013184,-1.2
,,0.00013192,-1.24
,,0.000132,-1.24
,,0.00013208,-1.24
,,0.00013216,-1.24
,,0.00013224,-1.24
,,0.00013232,-1.24
,,0.0001324,-1.24
,,0.00013248,-1.24
,,0.00013256,-1.24
,,0.00013264,-1.24
,,0.00013272,-1.24
,,0.0001328,-1.24
,,0.00013288,-1.24
,,0.00013296,-1.2
,,0.00013304,-1.2
,,0.00013312,-1.24
,,0.0001332,-1.24
,,0.00013328,-1.28
,,0.00013336,-1.28
,,0.00013344,-1.28
,,0.00013352,-1.28
,,0.0001336,-1.24
,,0.00013368,-1.24
,,0.00013376,-1.24
,,0.00013384,-1.28
,,0.00013392,-1.24
,,0.000134,-1.24
,,0.00013408,-1.28
,,0.00013416,-1.28
,,0.00013424,-1.28
,,0.00013432,-1.28
,,0.0001344,-1.28
,,0.00013448,-1.28
,,0.00013456,-1.28
,,0.00013464,-1.24
,,0.00013472,-1.24
,,0.0001348,-1.28
,,0.00013488,-1.28
,,0.00013496,-1.28
,,0.00013504,-1.28
,,0.00013512,-1.28
,,0.0001352,-1.28
,,0.00013528,-1.28
,,0.00013536,-1.28
,,0.00013544,-1.28
,,0.00013552,-1.28
,,0.0001356,-1.28
,,0.00013568,-1.28
